x,y,z_true,layer
4330.880728874676,1179.2931740002812,498.94905307277935,5
4330.880728874676,1179.2931740002812,498.94905307277935,6
4330.880728874676,1179.2931740002812,448.94905307277935,7
4330.880728874676,1179.2931740002812,448.94905307277935,8
4330.880728874676,1179.2931740002812,448.94905307277935,9
3005.575058716044,2676.1396655313397,552.2738127131664,0
3005.575058716044,2676.1396655313397,552.2738127131664,1
3005.575058716044,2676.1396655313397,552.2738127131664,2
3005.575058716044,2676.1396655313397,552.2738127131664,3
3005.575058716044,2676.1396655313397,502.2738127131664,4
3005.575058716044,2676.1396655313397,502.2738127131664,5
3005.575058716044,2676.1396655313397,502.2738127131664,6
3005.575058716044,2676.1396655313397,452.2738127131664,7
3005.575058716044,2676.1396655313397,452.2738127131664,8
3005.575058716044,2676.1396655313397,452.2738127131664,9
3540.3628889802276,1893.4158779917886,564.3690379787057,0
3540.3628889802276,1893.4158779917886,564.3690379787057,1
3540.3628889802276,1893.4158779917886,564.3690379787057,2
3540.3628889802276,1893.4158779917886,564.3690379787057,3
3540.3628889802276,1893.4158779917886,514.3690379787057,4
3540.3628889802276,1893.4158779917886,514.3690379787057,5
3540.3628889802276,1893.4158779917886,514.3690379787057,6
3540.3628889802276,1893.4158779917886,464.3690379787057,7
3540.3628889802276,1893.4158779917886,464.3690379787057,8
3540.3628889802276,1893.4158779917886,464.3690379787057,9
102.92247147901223,2384.4339106249454,551.5622303920904,0
102.92247147901223,2384.4339106249454,551.5622303920904,1
102.92247147901223,2384.4339106249454,551.5622303920904,2
102.92247147901223,2384.4339106249454,551.5622303920904,3
102.92247147901223,2384.4339106249454,501.56223039209044,4
102.92247147901223,2384.4339106249454,501.56223039209044,5
102.92247147901223,2384.4339106249454,501.56223039209044,6
102.92247147901223,2384.4339106249454,451.56223039209044,7
102.92247147901223,2384.4339106249454,451.56223039209044,8
102.92247147901223,2384.4339106249454,451.56223039209044,9
4849.549260809971,1507.9112793155764,577.8072693053192,0
4849.549260809971,1507.9112793155764,577.8072693053192,1
4849.549260809971,1507.9112793155764,577.8072693053192,2
4849.549260809971,1507.9112793155764,577.8072693053192,3
4849.549260809971,1507.9112793155764,527.8072693053192,4
4849.549260809971,1507.9112793155764,527.8072693053192,5
4849.549260809971,1507.9112793155764,527.8072693053192,6
4849.549260809971,1507.9112793155764,477.8072693053192,7
4849.549260809971,1507.9112793155764,477.8072693053192,8
4849.549260809971,1507.9112793155764,477.8072693053192,9
4162.213204002109,1730.7116538790774,557.2917024411311,0
4162.213204002109,1730.7116538790774,557.2917024411311,1
4162.213204002109,1730.7116538790774,557.2917024411311,2
4162.213204002109,1730.7116538790774,557.2917024411311,3
4162.213204002109,1730.7116538790774,507.2917024411311,4
4162.213204002109,1730.7116538790774,507.2917024411311,5
4162.213204002109,1730.7116538790774,507.2917024411311,6
4162.213204002109,1730.7116538790774,457.2917024411311,7
4162.213204002109,1730.7116538790774,457.2917024411311,8
4162.213204002109,1730.7116538790774,457.2917024411311,9
1061.6955533913808,1477.5530814565916,530.6148123428611,0
1061.6955533913808,1477.5530814565916,530.6148123428611,1
1061.6955533913808,1477.5530814565916,530.6148123428611,2
1061.6955533913808,1477.5530814565916,530.6148123428611,3
1061.6955533913808,1477.5530814565916,480.61481234286117,4
1061.6955533913808,1477.5530814565916,480.61481234286117,5
1061.6955533913808,1477.5530814565916,480.61481234286117,6
1061.6955533913808,1477.5530814565916,430.61481234286117,7
1061.6955533913808,1477.5530814565916,430.61481234286117,8
1061.6955533913808,1477.5530814565916,430.61481234286117,9
909.1248360355031,585.7289633941335,556.4652376447534,0
909.1248360355031,585.7289633941335,556.4652376447534,1
909.1248360355031,585.7289633941335,556.4652376447534,2
909.1248360355031,585.7289633941335,556.4652376447534,3
909.1248360355031,585.7289633941335,506.46523764475336,4
909.1248360355031,585.7289633941335,506.46523764475336,5
909.1248360355031,585.7289633941335,506.46523764475336,6
909.1248360355031,585.7289633941335,456.46523764475336,7
909.1248360355031,585.7289633941335,456.46523764475336,8
909.1248360355031,585.7289633941335,456.46523764475336,9
917.0225492671691,2167.356345784516,569.0437591826249,0
917.0225492671691,2167.356345784516,569.0437591826249,1
917.0225492671691,2167.356345784516,569.0437591826249,2
917.0225492671691,2167.356345784516,569.0437591826249,3
917.0225492671691,2167.356345784516,519.0437591826249,4
917.0225492671691,2167.356345784516,519.0437591826249,5
917.0225492671691,2167.356345784516,519.0437591826249,6
917.0225492671691,2167.356345784516,469.04375918262485,7
917.0225492671691,2167.356345784516,469.04375918262485,8
917.0225492671691,2167.356345784516,469.04375918262485,9
1521.2112147976886,842.3170873225674,554.4070846672212,0
1521.2112147976886,842.3170873225674,554.4070846672212,1
1521.2112147976886,842.3170873225674,554.4070846672212,2
1521.2112147976886,842.3170873225674,554.4070846672212,3
1521.2112147976886,842.3170873225674,504.4070846672211,4
1521.2112147976886,842.3170873225674,504.4070846672211,5
1521.2112147976886,842.3170873225674,504.4070846672211,6
1521.2112147976886,842.3170873225674,454.4070846672211,7
1521.2112147976886,842.3170873225674,454.4070846672211,8
1521.2112147976886,842.3170873225674,454.4070846672211,9
2623.7821581611893,72.94789929436152,537.595577244967,0
2623.7821581611893,72.94789929436152,537.595577244967,1
2623.7821581611893,72.94789929436152,537.595577244967,2
2623.7821581611893,72.94789929436152,537.595577244967,3
2623.7821581611893,72.94789929436152,487.59557724496693,4
2623.7821581611893,72.94789929436152,487.59557724496693,5
2623.7821581611893,72.94789929436152,487.59557724496693,6
2623.7821581611893,72.94789929436152,437.59557724496693,7
2623.7821581611893,72.94789929436152,437.59557724496693,8
2623.7821581611893,72.94789929436152,437.59557724496693,9
2159.725093210579,1936.4168877215034,553.3701705654184,0
2159.725093210579,1936.4168877215034,553.3701705654184,1
2159.725093210579,1936.4168877215034,553.3701705654184,2
2159.725093210579,1936.4168877215034,553.3701705654184,3
2159.725093210579,1936.4168877215034,503.37017056541845,4
2159.725093210579,1936.4168877215034,503.37017056541845,5
2159.725093210579,1936.4168877215034,503.37017056541845,6
2159.725093210579,1936.4168877215034,453.37017056541845,7
2159.725093210579,1936.4168877215034,453.37017056541845,8
2159.725093210579,1936.4168877215034,453.37017056541845,9
1456.1457009902097,531.3320382211468,557.8552681634918,0
1456.1457009902097,531.3320382211468,557.8552681634918,1
1456.1457009902097,531.3320382211468,557.8552681634918,2
1456.1457009902097,531.3320382211468,557.8552681634918,3
1456.1457009902097,531.3320382211468,507.8552681634918,4
1456.1457009902097,531.3320382211468,507.8552681634918,5
1456.1457009902097,531.3320382211468,507.8552681634918,6
1456.1457009902097,531.3320382211468,457.8552681634918,7
1456.1457009902097,531.3320382211468,457.8552681634918,8
1456.1457009902097,531.3320382211468,457.8552681634918,9
3059.2644736118973,2821.3757530587427,556.1241864684993,0
3059.2644736118973,2821.3757530587427,556.1241864684993,1
3059.2644736118973,2821.3757530587427,556.1241864684993,2
3059.2644736118973,2821.3757530587427,556.1241864684993,3
3059.2644736118973,2821.3757530587427,506.12418646849926,4
3059.2644736118973,2821.3757530587427,506.12418646849926,5
3059.2644736118973,2821.3757530587427,506.12418646849926,6
3059.2644736118973,2821.3757530587427,456.12418646849926,7
3059.2644736118973,2821.3757530587427,456.12418646849926,8
3059.2644736118973,2821.3757530587427,456.12418646849926,9
697.4693032602091,2861.785731007762,566.7813225812066,0
697.4693032602091,2861.785731007762,566.7813225812066,1
697.4693032602091,2861.785731007762,566.7813225812066,2
697.4693032602091,2861.785731007762,566.7813225812066,3
697.4693032602091,2861.785731007762,516.7813225812066,4
697.4693032602091,2861.785731007762,516.7813225812066,5
697.4693032602091,2861.785731007762,516.7813225812066,6
697.4693032602091,2861.785731007762,466.7813225812066,7
697.4693032602091,2861.785731007762,466.7813225812066,8
697.4693032602091,2861.785731007762,466.7813225812066,9
1460.7232426760909,2744.5931706613455,557.3003411373954,0
1460.7232426760909,2744.5931706613455,557.3003411373954,1
1460.7232426760909,2744.5931706613455,557.3003411373954,2
1460.7232426760909,2744.5931706613455,557.3003411373954,3
1460.7232426760909,2744.5931706613455,507.30034113739543,4
1460.7232426760909,2744.5931706613455,507.30034113739543,5
1460.7232426760909,2744.5931706613455,507.30034113739543,6
1460.7232426760909,2744.5931706613455,457.30034113739543,7
1460.7232426760909,2744.5931706613455,457.30034113739543,8
1460.7232426760909,2744.5931706613455,457.30034113739543,9
1831.8092164684585,1110.4761007663333,570.9096077308009,0
1831.8092164684585,1110.4761007663333,570.9096077308009,1
1831.8092164684585,1110.4761007663333,570.9096077308009,2
1831.8092164684585,1110.4761007663333,570.9096077308009,3
1831.8092164684585,1110.4761007663333,520.9096077308009,4
1831.8092164684585,1110.4761007663333,520.9096077308009,5
1831.8092164684585,1110.4761007663333,520.9096077308009,6
1831.8092164684585,1110.4761007663333,470.9096077308009,7
1831.8092164684585,1110.4761007663333,470.9096077308009,8
1831.8092164684585,1110.4761007663333,470.9096077308009,9
2280.3499210851796,46.369849586602285,531.8525325900388,0
2280.3499210851796,46.369849586602285,531.8525325900388,1
2280.3499210851796,46.369849586602285,531.8525325900388,2
2280.3499210851796,46.369849586602285,531.8525325900388,3
2280.3499210851796,46.369849586602285,481.8525325900388,4
2280.3499210851796,46.369849586602285,481.8525325900388,5
2280.3499210851796,46.369849586602285,481.8525325900388,6
2280.3499210851796,46.369849586602285,431.8525325900388,7
2280.3499210851796,46.369849586602285,431.8525325900388,8
2280.3499210851796,46.369849586602285,431.8525325900388,9
3925.879806965068,2784.9556877631762,587.401621436963,0
3925.879806965068,2784.9556877631762,587.401621436963,1
3925.879806965068,2784.9556877631762,587.401621436963,2
3925.879806965068,2784.9556877631762,587.401621436963,3
3925.879806965068,2784.9556877631762,537.401621436963,4
3925.879806965068,2784.9556877631762,537.401621436963,5
3925.879806965068,2784.9556877631762,537.401621436963,6
3925.879806965068,2784.9556877631762,487.40162143696296,7
3925.879806965068,2784.9556877631762,487.40162143696296,8
3925.879806965068,2784.9556877631762,487.40162143696296,9
998.3689107917987,1284.552444951943,525.1697375773122,0
998.3689107917987,1284.552444951943,525.1697375773122,1
998.3689107917987,1284.552444951943,525.1697375773122,2
998.3689107917987,1284.552444951943,525.1697375773122,3
998.3689107917987,1284.552444951943,475.16973757731216,4
998.3689107917987,1284.552444951943,475.16973757731216,5
998.3689107917987,1284.552444951943,475.16973757731216,6
998.3689107917987,1284.552444951943,425.16973757731216,7
998.3689107917987,1284.552444951943,425.16973757731216,8
998.3689107917987,1284.552444951943,425.16973757731216,9
2571.172192068058,2899.9644571310087,541.566912316662,0
2571.172192068058,2899.9644571310087,541.566912316662,1
2571.172192068058,2899.9644571310087,541.566912316662,2
2571.172192068058,2899.9644571310087,541.566912316662,3
2571.172192068058,2899.9644571310087,491.5669123166619,4
2571.172192068058,2899.9644571310087,491.5669123166619,5
2571.172192068058,2899.9644571310087,491.5669123166619,6
2571.172192068058,2899.9644571310087,441.5669123166619,7
2571.172192068058,2899.9644571310087,441.5669123166619,8
2571.172192068058,2899.9644571310087,441.5669123166619,9
2962.0728443102125,2890.8599312677584,552.8453343238066,0
2962.0728443102125,2890.8599312677584,552.8453343238066,1
2962.0728443102125,2890.8599312677584,552.8453343238066,2
2962.0728443102125,2890.8599312677584,552.8453343238066,3
2962.0728443102125,2890.8599312677584,502.8453343238066,4
2962.0728443102125,2890.8599312677584,502.8453343238066,5
2962.0728443102125,2890.8599312677584,502.8453343238066,6
2962.0728443102125,2890.8599312677584,452.8453343238066,7
2962.0728443102125,2890.8599312677584,452.8453343238066,8
2962.0728443102125,2890.8599312677584,452.8453343238066,9
232.25206359998862,2559.0283664020803,559.3947642277894,0
232.25206359998862,2559.0283664020803,559.3947642277894,1
232.25206359998862,2559.0283664020803,559.3947642277894,2
232.25206359998862,2559.0283664020803,559.3947642277894,3
232.25206359998862,2559.0283664020803,509.3947642277895,4
232.25206359998862,2559.0283664020803,509.3947642277895,5
232.25206359998862,2559.0283664020803,509.3947642277895,6
232.25206359998862,2559.0283664020803,459.3947642277895,7
232.25206359998862,2559.0283664020803,459.3947642277895,8
232.25206359998862,2559.0283664020803,459.3947642277895,9
3037.7242595071916,883.3466762087571,567.1049320071687,0
3037.7242595071916,883.3466762087571,567.1049320071687,1
3037.7242595071916,883.3466762087571,567.1049320071687,2
3037.7242595071916,883.3466762087571,567.1049320071687,3
3037.7242595071916,883.3466762087571,517.1049320071687,4
3037.7242595071916,883.3466762087571,517.1049320071687,5
3037.7242595071916,883.3466762087571,517.1049320071687,6
3037.7242595071916,883.3466762087571,467.1049320071687,7
3037.7242595071916,883.3466762087571,467.1049320071687,8
3037.7242595071916,883.3466762087571,467.1049320071687,9
852.6206184364577,1155.2931858057757,523.1723247960126,0
852.6206184364577,1155.2931858057757,523.1723247960126,1
852.6206184364577,1155.2931858057757,523.1723247960126,2
852.6206184364577,1155.2931858057757,523.1723247960126,3
852.6206184364577,1155.2931858057757,473.1723247960127,4
852.6206184364577,1155.2931858057757,473.1723247960127,5
852.6206184364577,1155.2931858057757,473.1723247960127,6
852.6206184364577,1155.2931858057757,423.1723247960127,7
852.6206184364577,1155.2931858057757,423.1723247960127,8
852.6206184364577,1155.2931858057757,423.1723247960127,9
325.25796492639756,2553.410014550571,564.5960001377322,0
325.25796492639756,2553.410014550571,564.5960001377322,1
325.25796492639756,2553.410014550571,564.5960001377322,2
325.25796492639756,2553.410014550571,564.5960001377322,3
325.25796492639756,2553.410014550571,514.5960001377322,4
325.25796492639756,2553.410014550571,514.5960001377322,5
325.25796492639756,2553.410014550571,514.5960001377322,6
325.25796492639756,2553.410014550571,464.5960001377322,7
325.25796492639756,2553.410014550571,464.5960001377322,8
325.25796492639756,2553.410014550571,464.5960001377322,9
4744.427686266667,950.766015468833,573.2068158793817,0
4744.427686266667,950.766015468833,573.2068158793817,1
4744.427686266667,950.766015468833,573.2068158793817,2
4744.427686266667,950.766015468833,573.2068158793817,3
4744.427686266667,950.766015468833,523.2068158793817,4
4744.427686266667,950.766015468833,523.2068158793817,5
4744.427686266667,950.766015468833,523.2068158793817,6
4744.427686266667,950.766015468833,473.2068158793817,7
4744.427686266667,950.766015468833,473.2068158793817,8
4744.427686266667,950.766015468833,473.2068158793817,9
4828.160165372797,508.4782400582775,571.0919999911076,0
4828.160165372797,508.4782400582775,571.0919999911076,1
4828.160165372797,508.4782400582775,571.0919999911076,2
4828.160165372797,508.4782400582775,571.0919999911076,3
4828.160165372797,508.4782400582775,521.0919999911076,4
4828.160165372797,508.4782400582775,521.0919999911076,5
4828.160165372797,508.4782400582775,521.0919999911076,6
4828.160165372797,508.4782400582775,471.0919999911076,7
4828.160165372797,508.4782400582775,471.0919999911076,8
4828.160165372797,508.4782400582775,471.0919999911076,9
4041.9867405823056,1670.4037873750506,551.9419942261762,0
4041.9867405823056,1670.4037873750506,551.9419942261762,1
4041.9867405823056,1670.4037873750506,551.9419942261762,2
4041.9867405823056,1670.4037873750506,551.9419942261762,3
4041.9867405823056,1670.4037873750506,501.94199422617623,4
4041.9867405823056,1670.4037873750506,501.94199422617623,5
4041.9867405823056,1670.4037873750506,501.94199422617623,6
4041.9867405823056,1670.4037873750506,451.94199422617623,7
4041.9867405823056,1670.4037873750506,451.94199422617623,8
4041.9867405823056,1670.4037873750506,451.94199422617623,9
1523.0688458668535,2808.464322482343,554.113819160671,0
1523.0688458668535,2808.464322482343,554.113819160671,1
1523.0688458668535,2808.464322482343,554.113819160671,2
1523.0688458668535,2808.464322482343,554.113819160671,3
1523.0688458668535,2808.464322482343,504.1138191606711,4
1523.0688458668535,2808.464322482343,504.1138191606711,5
1523.0688458668535,2808.464322482343,504.1138191606711,6
1523.0688458668535,2808.464322482343,454.1138191606711,7
1523.0688458668535,2808.464322482343,454.1138191606711,8
1523.0688458668535,2808.464322482343,454.1138191606711,9
488.36057003191934,2088.089390024919,560.3546959999599,0
488.36057003191934,2088.089390024919,560.3546959999599,1
488.36057003191934,2088.089390024919,560.3546959999599,2
488.36057003191934,2088.089390024919,560.3546959999599,3
488.36057003191934,2088.089390024919,510.3546959999599,4
488.36057003191934,2088.089390024919,510.3546959999599,5
488.36057003191934,2088.089390024919,510.3546959999599,6
488.36057003191934,2088.089390024919,460.3546959999599,7
488.36057003191934,2088.089390024919,460.3546959999599,8
488.36057003191934,2088.089390024919,460.3546959999599,9
3421.1651325607845,1710.183510268095,556.9513542096342,0
3421.1651325607845,1710.183510268095,556.9513542096342,1
3421.1651325607845,1710.183510268095,556.9513542096342,2
3421.1651325607845,1710.183510268095,556.9513542096342,3
3421.1651325607845,1710.183510268095,506.95135420963425,4
3421.1651325607845,1710.183510268095,506.95135420963425,5
3421.1651325607845,1710.183510268095,506.95135420963425,6
3421.1651325607845,1710.183510268095,456.95135420963425,7
3421.1651325607845,1710.183510268095,456.95135420963425,8
3421.1651325607845,1710.183510268095,456.95135420963425,9
2200.7624686980066,291.5294813123056,539.1146254236971,0
2200.7624686980066,291.5294813123056,539.1146254236971,1
2200.7624686980066,291.5294813123056,539.1146254236971,2
2200.7624686980066,291.5294813123056,539.1146254236971,3
2200.7624686980066,291.5294813123056,489.11462542369713,4
2200.7624686980066,291.5294813123056,489.11462542369713,5
2200.7624686980066,291.5294813123056,489.11462542369713,6
2200.7624686980066,291.5294813123056,439.11462542369713,7
2200.7624686980066,291.5294813123056,439.11462542369713,8
2200.7624686980066,291.5294813123056,439.11462542369713,9
610.1911742238941,1845.0216800975093,546.5525464441855,0
610.1911742238941,1845.0216800975093,546.5525464441855,1
610.1911742238941,1845.0216800975093,546.5525464441855,2
610.1911742238941,1845.0216800975093,546.5525464441855,3
610.1911742238941,1845.0216800975093,496.55254644418557,4
610.1911742238941,1845.0216800975093,496.55254644418557,5
610.1911742238941,1845.0216800975093,496.55254644418557,6
610.1911742238941,1845.0216800975093,446.55254644418557,7
610.1911742238941,1845.0216800975093,446.55254644418557,8
610.1911742238941,1845.0216800975093,446.55254644418557,9
2475.884550556351,2970.16155031279,544.3272754707391,0
2475.884550556351,2970.16155031279,544.3272754707391,1
2475.884550556351,2970.16155031279,544.3272754707391,2
2475.884550556351,2970.16155031279,544.3272754707391,3
2475.884550556351,2970.16155031279,494.32727547073915,4
2475.884550556351,2970.16155031279,494.32727547073915,5
2475.884550556351,2970.16155031279,494.32727547073915,6
2475.884550556351,2970.16155031279,444.32727547073915,7
2475.884550556351,2970.16155031279,444.32727547073915,8
2475.884550556351,2970.16155031279,444.32727547073915,9
171.94260557609198,420.2520457095721,555.0463226996687,0
171.94260557609198,420.2520457095721,555.0463226996687,1
171.94260557609198,420.2520457095721,555.0463226996687,2
171.94260557609198,420.2520457095721,555.0463226996687,3
171.94260557609198,420.2520457095721,505.0463226996687,4
171.94260557609198,420.2520457095721,505.0463226996687,5
171.94260557609198,420.2520457095721,505.0463226996687,6
171.94260557609198,420.2520457095721,455.0463226996687,7
171.94260557609198,420.2520457095721,455.0463226996687,8
171.94260557609198,420.2520457095721,455.0463226996687,9
4546.60201039391,1554.9889570912103,562.450028583272,0
4546.60201039391,1554.9889570912103,562.450028583272,1
4546.60201039391,1554.9889570912103,562.450028583272,2
4546.60201039391,1554.9889570912103,562.450028583272,3
4546.60201039391,1554.9889570912103,512.450028583272,4
4546.60201039391,1554.9889570912103,512.450028583272,5
4546.60201039391,1554.9889570912103,512.450028583272,6
4546.60201039391,1554.9889570912103,462.450028583272,7
4546.60201039391,1554.9889570912103,462.450028583272,8
4546.60201039391,1554.9889570912103,462.450028583272,9
1293.8999080000847,2632.1192157838664,566.2914898978469,0
1293.8999080000847,2632.1192157838664,566.2914898978469,1
1293.8999080000847,2632.1192157838664,566.2914898978469,2
1293.8999080000847,2632.1192157838664,566.2914898978469,3
1293.8999080000847,2632.1192157838664,516.2914898978469,4
1293.8999080000847,2632.1192157838664,516.2914898978469,5
1293.8999080000847,2632.1192157838664,516.2914898978469,6
1293.8999080000847,2632.1192157838664,466.2914898978469,7
1293.8999080000847,2632.1192157838664,466.2914898978469,8
1293.8999080000847,2632.1192157838664,466.2914898978469,9
3312.61142176991,2222.3058532626133,569.6338361322425,0
3312.61142176991,2222.3058532626133,569.6338361322425,1
3312.61142176991,2222.3058532626133,569.6338361322425,2
3312.61142176991,2222.3058532626133,569.6338361322425,3
3312.61142176991,2222.3058532626133,519.6338361322425,4
3312.61142176991,2222.3058532626133,519.6338361322425,5
3312.61142176991,2222.3058532626133,519.6338361322425,6
3312.61142176991,2222.3058532626133,469.63383613224255,7
3312.61142176991,2222.3058532626133,469.63383613224255,8
3312.61142176991,2222.3058532626133,469.63383613224255,9
1558.5553804470549,2091.0472229858037,553.9725382810894,0
1558.5553804470549,2091.0472229858037,553.9725382810894,1
1558.5553804470549,2091.0472229858037,553.9725382810894,2
1558.5553804470549,2091.0472229858037,553.9725382810894,3
1558.5553804470549,2091.0472229858037,503.97253828108944,4
1558.5553804470549,2091.0472229858037,503.97253828108944,5
1558.5553804470549,2091.0472229858037,503.97253828108944,6
1558.5553804470549,2091.0472229858037,453.97253828108944,7
1558.5553804470549,2091.0472229858037,453.97253828108944,8
1558.5553804470549,2091.0472229858037,453.97253828108944,9
2600.340105889054,2107.452251961328,544.7979739999188,0
2600.340105889054,2107.452251961328,544.7979739999188,1
2600.340105889054,2107.452251961328,544.7979739999188,2
2600.340105889054,2107.452251961328,544.7979739999188,3
2600.340105889054,2107.452251961328,494.7979739999188,4
2600.340105889054,2107.452251961328,494.7979739999188,5
2600.340105889054,2107.452251961328,494.7979739999188,6
2600.340105889054,2107.452251961328,444.7979739999188,7
2600.340105889054,2107.452251961328,444.7979739999188,8
2600.340105889054,2107.452251961328,444.7979739999188,9
2733.5513967163984,1078.4734536592655,581.2326403588821,0
2733.5513967163984,1078.4734536592655,581.2326403588821,1
2733.5513967163984,1078.4734536592655,581.2326403588821,2
2733.5513967163984,1078.4734536592655,581.2326403588821,3
2733.5513967163984,1078.4734536592655,531.2326403588821,4
2733.5513967163984,1078.4734536592655,531.2326403588821,5
2733.5513967163984,1078.4734536592655,531.2326403588821,6
2733.5513967163984,1078.4734536592655,481.2326403588821,7
2733.5513967163984,1078.4734536592655,481.2326403588821,8
2733.5513967163984,1078.4734536592655,481.2326403588821,9
924.2722776276352,880.7755327934801,535.8362088688266,0
924.2722776276352,880.7755327934801,535.8362088688266,1
924.2722776276352,880.7755327934801,535.8362088688266,2
924.2722776276352,880.7755327934801,535.8362088688266,3
924.2722776276352,880.7755327934801,485.83620886882665,4
924.2722776276352,880.7755327934801,485.83620886882665,5
924.2722776276352,880.7755327934801,485.83620886882665,6
924.2722776276352,880.7755327934801,435.83620886882665,7
924.2722776276352,880.7755327934801,435.83620886882665,8
924.2722776276352,880.7755327934801,435.83620886882665,9
4847.923138822793,2428.0834664355407,561.5321149604165,0
4847.923138822793,2428.0834664355407,561.5321149604165,1
4847.923138822793,2428.0834664355407,561.5321149604165,2
4847.923138822793,2428.0834664355407,561.5321149604165,3
4847.923138822793,2428.0834664355407,511.53211496041655,4
4847.923138822793,2428.0834664355407,511.53211496041655,5
4847.923138822793,2428.0834664355407,511.53211496041655,6
4847.923138822793,2428.0834664355407,461.53211496041655,7
4847.923138822793,2428.0834664355407,461.53211496041655,8
4847.923138822793,2428.0834664355407,461.53211496041655,9
3875.6641168055726,2430.3401840375423,593.7205860258556,0
3875.6641168055726,2430.3401840375423,593.7205860258556,1
3875.6641168055726,2430.3401840375423,593.7205860258556,2
3875.6641168055726,2430.3401840375423,593.7205860258556,3
3875.6641168055726,2430.3401840375423,543.7205860258556,4
3875.6641168055726,2430.3401840375423,543.7205860258556,5
3875.6641168055726,2430.3401840375423,543.7205860258556,6
3875.6641168055726,2430.3401840375423,493.7205860258556,7
3875.6641168055726,2430.3401840375423,493.7205860258556,8
3875.6641168055726,2430.3401840375423,493.7205860258556,9
